中央频道1,#genre#
非凡商業,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv048&time=20240924093633&ip=111.60.49.200
采昌影居,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv049&time=20240924093633&ip=111.60.49.200
台視新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv051&time=20240924093633&ip=111.60.49.200
華視新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv052&time=20240924093633&ip=111.60.49.200
GinxTV,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv053&time=20240924093633&ip=111.60.49.200
靖天歡樂台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv054&time=20240924093633&ip=111.60.49.200
靖天映畫,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv055&time=20240924093633&ip=111.60.49.200
台視材經,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv056&time=20240924093633&ip=111.60.49.200
靖洋卡通台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv057&time=20240924093633&ip=111.60.49.200
靖天戲居台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv058&time=20240924093633&ip=111.60.49.200
古典音樂台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv059&time=20240924093633&ip=111.60.49.200
靖天電影台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv061&time=20240924093633&ip=111.60.49.200
靖天育樂台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv062&time=20240924093633&ip=111.60.49.200
靖天國際台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv063&time=20240924093633&ip=111.60.49.200
中視菁采,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv064&time=20240924093633&ip=111.60.49.200
靖天資訊台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv065&time=20240924093633&ip=111.60.49.200
台視,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv066&time=20240924093633&ip=111.60.49.200
tvbs精采台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv067&time=20240924093633&ip=111.60.49.200
tvbs歡樂台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv068&time=20240924093633&ip=111.60.49.200
愛爾達娛樂,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv070&time=20240924093633&ip=111.60.49.200
tvbs新聞台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv072&time=20240924093633&ip=111.60.49.200
tvbs,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv073&time=20240924093633&ip=111.60.49.200
中視新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv074&time=20240924093633&ip=111.60.49.200
鏡新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv075&time=20240924093633&ip=111.60.49.200
CATCHPLAY電影台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv076&time=20240924093633&ip=111.60.49.200
TRACE SPORTS STARS,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv077&time=20240924093633&ip=111.60.49.200
阿裏郎,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv079&time=20240924093633&ip=111.60.49.200
中視經典,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv080&time=20240924093633&ip=111.60.49.200
TRACE URBAN,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv082&time=20240924093633&ip=111.60.49.200
MEZZO LIVE,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv083&time=20240924093633&ip=111.60.49.200
國會頻道1,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv084&time=20240924093633&ip=111.60.49.200
國會頻道2,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv085&time=20240924093633&ip=111.60.49.200
智林體育台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv101&time=20240924093633&ip=111.60.49.200
國際材經,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv104&time=20240924093633&ip=111.60.49.200
第1商業台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv109&time=20240924093633&ip=111.60.49.200
東森新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv152&time=20240924093633&ip=111.60.49.200
東森材經新聞,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv153&time=20240924093633&ip=111.60.49.200
民視,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv155&time=20240924093633&ip=111.60.49.200
民視台灣台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv156&time=20240924093633&ip=111.60.49.200
美國之音,http://222.186.57.43:22222/php/litv.php?id=litv-ftv03&time=20240924093633&ip=111.60.49.200
民視旅遊,http://222.186.57.43:22222/php/litv.php?id=litv-ftv07&time=20240924093633&ip=111.60.49.200
民視影居,http://222.186.57.43:22222/php/litv.php?id=litv-ftv09&time=20240924093633&ip=111.60.49.200
半島新聞,http://222.186.57.43:22222/php/litv.php?id=litv-ftv10&time=20240924093633&ip=111.60.49.200
民視新聞台,http://222.186.57.43:22222/php/litv.php?id=litv-ftv13&time=20240924093633&ip=111.60.49.200
愛放動漫,http://222.186.57.43:22222/php/litv.php?id=litv-ftv15&time=20240924093633&ip=111.60.49.200
好消息,http://222.186.57.43:22222/php/litv.php?id=litv-ftv16&time=20240924093633&ip=111.60.49.200
好消息2台,http://222.186.57.43:22222/php/litv.php?id=litv-ftv17&time=20240924093633&ip=111.60.49.200
龍華卡通,http://222.186.57.43:22222/php/litv.php?id=litv-longturn01&time=20240924093633&ip=111.60.49.200
龍華電影,http://222.186.57.43:22222/php/litv.php?id=litv-longturn03&time=20240924093633&ip=111.60.49.200
博斯魅力,http://222.186.57.43:22222/php/litv.php?id=litv-longturn04&time=20240924093633&ip=111.60.49.200
博斯高球1,http://222.186.57.43:22222/php/litv.php?id=litv-longturn05&time=20240924093633&ip=111.60.49.200
博斯高球2,http://222.186.57.43:22222/php/litv.php?id=litv-longturn06&time=20240924093633&ip=111.60.49.200
博斯運動1,http://222.186.57.43:22222/php/litv.php?id=litv-longturn07&time=20240924093633&ip=111.60.49.200
博斯運動2,http://222.186.57.43:22222/php/litv.php?id=litv-longturn08&time=20240924093633&ip=111.60.49.200
博斯網球,http://222.186.57.43:22222/php/litv.php?id=litv-longturn09&time=20240924093633&ip=111.60.49.200
博斯無限,http://222.186.57.43:22222/php/litv.php?id=litv-longturn10&time=20240924093633&ip=111.60.49.200
龍華日韓,http://222.186.57.43:22222/php/litv.php?id=litv-longturn11&time=20240924093633&ip=111.60.49.200
龍華偶像,http://222.186.57.43:22222/php/litv.php?id=litv-longturn12&time=20240924093633&ip=111.60.49.200
博斯無限2,http://222.186.57.43:22222/php/litv.php?id=litv-longturn13&time=20240924093633&ip=111.60.49.200
環宇新聞台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn14&time=20240924093633&ip=111.60.49.200
環宇新聞台灣台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn15&time=20240924093633&ip=111.60.49.200
亞洲旅遊台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn17&time=20240924093633&ip=111.60.49.200
龍華戲居,http://222.186.57.43:22222/php/litv.php?id=litv-longturn18&time=20240924093633&ip=111.60.49.200
Smart知識台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn19&time=20240924093633&ip=111.60.49.200
生活英語台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn20&time=20240924093633&ip=111.60.49.200
龍華經典,http://222.186.57.43:22222/php/litv.php?id=litv-longturn21&time=20240924093633&ip=111.60.49.200
台灣戲居台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn22&time=20240924093633&ip=111.60.49.200

港澳一线,#genre#
民視第壹,http://37.27.111.214:8080/live/4/hls.m3u8
民視台灣,http://37.27.111.214:8080/live/5/hls.m3u8
龍華電影,http://37.27.111.214:8080/live/19/hls.m3u8
CMUSIC音樂,http://37.27.111.214:8080/live/72/hls.m3u8
博斯運動1,http://37.27.111.214:8080/live/14/hls.m3u8
TVBS歡樂,http://37.27.111.214:8080/live/24/hls.m3u8
博斯高球1,http://37.27.111.214:8080/live/13/hls.m3u8
TG群@S2024TW,http://37.27.111.214:8080/live/16/hls.m3u8
東森新聞,http://37.27.111.214:8080/live/20/hls.m3u8
亞洲旅遊,http://37.27.111.214:8080/live/10/hls.m3u8
東森新聞,http://37.27.111.214:8080/live/20/hls.m3u8
三立,http://37.27.111.214:8080/live/31/hls.m3u8
民視灣,http://37.27.111.214:8080/live/5/hls.m3u8
龍華日韓,http://37.27.111.214:8080/live/42/hls.m3u8
龍華戲劇,http://37.27.111.214:8080/live/41/hls.m3u8
龍華電影,http://37.27.111.214:8080/live/19/hls.m3u8
中視經典,http://37.27.111.214:8080/live/47/hls.m3u8
中視青采,http://37.27.111.214:8080/live/48/hls.m3u8
環宇灣,http://37.27.111.214:8080/live/63/hls.m3u8
公視戲劇,http://37.27.111.214:8080/live/87/hls.m3u8
CINEMA WORLD,http://37.27.111.214:8080/live/30/hls.m3u8
全球財經,http://37.27.111.214:8080/live/64/hls.m3u8
華視新聞,http://37.27.111.214:8080/live/8/hls.m3u8
互動英語,http://37.27.111.214:8080/live/54/hls.m3u8
Nickelodeon,http://37.27.111.214:8080/live/12/hls.m3u8
CinemaWorld,http://37.27.111.214:8080/live/30/hls.m3u8
LOVE NATURE,http://37.27.111.214:8080/live/84/hls.m3u8
ROCK ACTION,http://37.27.111.214:8080/live/94/hls.m3u8
TECH STORM,http://37.27.111.214:8080/live/80/hls.m3u8
劇3,http://37.27.111.214:8080/live/111/hls.m3u8
哆啦A夢,http://37.27.111.214:8080/live/107/hls.m3u8
劇2,http://37.27.111.214:8080/live/109/hls.m3u8
鏡新聞,http://37.27.111.214:8080/live/62/hls.m3u8
BLOOMBERG,http://37.27.111.214:8080/live/34/hls.m3u8
豬哥亮,http://37.27.111.214:8080/live/35/hls.m3u8
劇,http://37.27.111.214:8080/live/108/hls.m3u8
探案,http://37.27.111.214:8080/live/11/hls.m3u8
DW NEWS,http://37.27.111.214:8080/live/46/hls.m3u8
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
hokkotv,http://37.27.111.214:8080/live/1/hls.m3u8
電影,http://37.27.111.214:8080/live/11/hls.m3u8
民視,http://37.27.111.214:8080/live/6/hls.m3u8
中視,http://37.27.111.214:8080/live/7/hls.m3u8
華視,http://37.27.111.214:8080/live/8/hls.m3u8
影迷,http://37.27.111.214:8080/live/92/hls.m3u8
中視,http://37.27.111.214:8080/live/7/hls.m3u8
超人,http://37.27.111.214:8080/live/110/hls.m3u8
綜藝,http://37.27.111.214:8080/live/67/hls.m3u8
影劇,http://37.27.111.214:8080/live/88/hls.m3u8
旅遊,http://37.27.111.214:8080/live/82/hls.m3u8
民視,http://37.27.111.214:8080/live/6/hls.m3u8
KOREA,http://37.27.111.214:8080/live/52/hls.m3u8
TVBS,http://37.27.111.214:8080/live/23/hls.m3u8
ROCK,http://37.27.111.214:8080/live/70/hls.m3u8
HITS,http://37.27.111.214:8080/live/28/hls.m3u8
CNBC,http://37.27.111.214:8080/live/102/hls.m3u8
momo,http://37.27.111.214:8080/live/3/hls.m3u8
LUXE,http://37.27.111.214:8080/live/86/hls.m3u8
MTV,http://37.27.111.214:8080/live/25/hls.m3u8
MCE,http://37.27.111.214:8080/live/98/hls.m3u8
VOA,http://37.27.111.214:8080/live/45/hls.m3u8
elta生活旅遊,http://37.27.111.214:8080/live/85/hls.m3u8
亞洲旅遊,http://37.27.111.214:8080/live/10/hls.m3u8
靖洋戲居,http://37.27.111.214:8080/live/17/hls.m3u8
靖天電影,http://37.27.111.214:8080/live/18/hls.m3u8
環宇財經,http://37.27.111.214:8080/live/65/hls.m3u8
智林體育,http://37.27.111.214:8080/live/77/hls.m3u8
東森購物,http://37.27.111.214:8080/live/66/hls.m3u8
人間衛視,http://37.27.111.214:8080/live/101/hls.m3u8
八大綜合,http://37.27.111.214:8080/live/21/hls.m3u8
幸福空間,http://37.27.111.214:8080/live/26/hls.m3u8
東森購物,http://37.27.111.214:8080/live/61/hls.m3u8
博斯無限,http://37.27.111.214:8080/live/15/hls.m3u8
LIFE TIME,http://37.27.111.214:8080/live/71/hls.m3u8
動畫,http://37.27.111.214:8080/live/57/hls.m3u8
新唐人,http://37.27.111.214:8080/live/51/hls.m3u8
TV5 MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
PET CLUB,http://37.27.111.214:8080/live/81/hls.m3u8
FESTIVAL,http://37.27.111.214:8080/live/83/hls.m3u8
動漫2,http://37.27.111.214:8080/live/106/hls.m3u8
HakkaTV,http://37.27.111.214:8080/live/1/hls.m3u8
動漫,http://37.27.111.214:8080/live/105/hls.m3u8
nickjr,http://37.27.111.214:8080/live/22/hls.m3u8
CNBC,http://37.27.111.214:8080/live/102/hls.m3u8
居家,http://37.27.111.214:8080/live/26/hls.m3u8
GOOD2,http://37.27.111.214:8080/live/99/hls.m3u8
TiTV,http://37.27.111.214:8080/live/2/hls.m3u8

4GTV频道,#genre#

中天新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv009
東森新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv152
tvbs新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv072
環宇新聞台,http://tw.ts138.top/4g/?id=litv-longturn14
非凡新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv010
閩鏡新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv075
民視新聞台,http://tw.ts138.top/4g/?id=litv-ftv13
中視新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv074
華視新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv052
台視新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv051
民視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv002
民視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv155
中視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv040
華視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv041
台視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv066
環宇閩南台,http://tw.ts138.top/4g/?id=litv-longturn15
tvbs閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv073
民視台灣台,http://tw.ts138.top/4g/?id=4gtv-4gtv001
民視台灣台,http://tw.ts138.top/4g/?id=4gtv-4gtv156
民視第壹台,http://tw.ts138.top/4g/?id=4gtv-4gtv003
民視旅遊台,http://tw.ts138.top/4g/?id=litv-ftv07
民視影劇台,http://tw.ts138.top/4g/?id=litv-ftv09
民視綜藝台,http://tw.ts138.top/4g/?id=4gtv-4gtv004
中視菁采台,http://tw.ts138.top/4g/?id=4gtv-4gtv064
中視經典台,http://tw.ts138.top/4g/?id=4gtv-4gtv080
台視財經台,http://tw.ts138.top/4g/?id=4gtv-4gtv056
公視戲劇台,http://tw.ts138.top/4g/?id=4gtv-4gtv042
閩南戲劇台,http://tw.ts138.top/4g/?id=litv-longturn22
國際財經台,http://tw.ts138.top/4g/?id=4gtv-4gtv104
東森財經台,http://tw.ts138.top/4g/?id=4gtv-4gtv153
tvbs精采台,http://tw.ts138.top/4g/?id=4gtv-4gtv067
tvbs歡樂台,http://tw.ts138.top/4g/?id=4gtv-4gtv068
八大精彩台,http://tw.ts138.top/4g/?id=4gtv-4gtv034
八大綜藝台,http://tw.ts138.top/4g/?id=4gtv-4gtv039
愛爾達娛樂,http://tw.ts138.top/4g/?id=4gtv-4gtv070
靖洋戲劇台,http://tw.ts138.top/4g/?id=4gtv-4gtv045
靖洋卡通台,http://tw.ts138.top/4g/?id=4gtv-4gtv057
靖天卡通台,http://tw.ts138.top/4g/?id=4gtv-4gtv044
靖天綜合台,http://tw.ts138.top/4g/?id=4gtv-4gtv046
靖天日本台,http://tw.ts138.top/4g/?id=4gtv-4gtv047
靖天歡樂台,http://tw.ts138.top/4g/?id=4gtv-4gtv054
靖天映畫台,http://tw.ts138.top/4g/?id=4gtv-4gtv055
靖天戲劇台,http://tw.ts138.top/4g/?id=4gtv-4gtv058
靖天電影台,http://tw.ts138.top/4g/?id=4gtv-4gtv061
靖天育樂台,http://tw.ts138.top/4g/?id=4gtv-4gtv062
靖天國際台,http://tw.ts138.top/4g/?id=4gtv-4gtv063
靖天資訊台,http://tw.ts138.top/4g/?id=4gtv-4gtv065
龍華卡通台,http://tw.ts138.top/4g/?id=litv-longturn01
龍華日韓台,http://tw.ts138.top/4g/?id=litv-longturn11
龍華偶像台,http://tw.ts138.top/4g/?id=litv-longturn12
龍華電影台,http://tw.ts138.top/4g/?id=litv-longturn03
龍華戲劇台,http://tw.ts138.top/4g/?id=litv-longturn18
龍華經典台,http://tw.ts138.top/4g/?id=litv-longturn21
國會頻道壹,http://tw.ts138.top/4g/?id=4gtv-4gtv084
國會頻道貳,http://tw.ts138.top/4g/?id=4gtv-4gtv085
好消息壹台,http://tw.ts138.top/4g/?id=litv-ftv16
好消息貳台,http://tw.ts138.top/4g/?id=litv-ftv17
智林體育台,http://tw.ts138.top/4g/?id=4gtv-4gtv101
博斯魅力台,http://tw.ts138.top/4g/?id=litv-longturn04
博斯網球台,http://tw.ts138.top/4g/?id=litv-longturn09
博斯高球壹,http://tw.ts138.top/4g/?id=litv-longturn05
博斯高球貳,http://tw.ts138.top/4g/?id=litv-longturn06
博斯運動壹,http://tw.ts138.top/4g/?id=litv-longturn07
博斯運動貳,http://tw.ts138.top/4g/?id=litv-longturn08
博斯無限壹,http://tw.ts138.top/4g/?id=litv-longturn10
博斯無限貳,http://tw.ts138.top/4g/?id=litv-longturn13
阿裏郎頻道,http://tw.ts138.top/4g/?id=4gtv-4gtv079
達文西頻道,http://tw.ts138.top/4g/?id=4gtv-4gtv018
豬哥亮歌廳,http://tw.ts138.top/4g/?id=4gtv-4gtv006
亞洲旅遊台,http://tw.ts138.top/4g/?id=litv-longturn17
美國之音台,http://tw.ts138.top/4g/?id=litv-ftv03
半島新聞台,http://tw.ts138.top/4g/?id=litv-ftv10
非凡商業台,http://tw.ts138.top/4g/?id=4gtv-4gtv048
第壹商業台,http://tw.ts138.top/4g/?id=4gtv-4gtv109
愛放動漫台,http://tw.ts138.top/4g/?id=litv-ftv15
古典音樂台,http://tw.ts138.top/4g/?id=4gtv-4gtv059
客家電視台,http://tw.ts138.top/4g/?id=4gtv-4gtv043
華仁紀實台,http://tw.ts138.top/4g/?id=4gtv-4gtv013
時尚運動台,http://tw.ts138.top/4g/?id=4gtv-4gtv014
生活英語台,http://tw.ts138.top/4g/?id=litv-longturn20
采昌影劇台,http://tw.ts138.top/4g/?id=4gtv-4gtv049
數位電影台,http://tw.ts138.top/4g/?id=4gtv-4gtv011
amc電影台,http://tw.ts138.top/4g/?id=4gtv-4gtv017
CAT電影台,http://tw.ts138.top/4g/?id=4gtv-4gtv076
TRA體育台,http://tw.ts138.top/4g/?id=4gtv-4gtv077
Smart知識,http://tw.ts138.top/4g/?id=litv-longturn19
GLo-Bet台,http://tw.ts138.top/4g/?id=4gtv-4gtv016
TRACEU台,http://tw.ts138.top/4g/?id=4gtv-4gtv082
MEZZOl台,http://tw.ts138.top/4g/?id=4gtv-4gtv083
Ginx_TV台,http://tw.ts138.top/4g/?id=4gtv-4gtv053
中天新聞台,https://litv.zapi.us.kg/?id=4gtv-4gtv009
tvbs新聞台,https://litv.zapi.us.kg/?id=4gtv-4gtv072
非凡新聞台,https://litv.zapi.us.kg/?id=4gtv-4gtv010
閩鏡新聞台,https://litv.zapi.us.kg/?id=4gtv-4gtv075
華視新聞台,https://litv.zapi.us.kg/?id=4gtv-4gtv052
中視新聞台,https://litv.zapi.us.kg/?id=4gtv-4gtv074
環宇閩南台,https://litv.zapi.us.kg/?id=litv-longturn15
中視閩南台,https://litv.zapi.us.kg/?id=4gtv-4gtv040
華視閩南台,https://litv.zapi.us.kg/?id=4gtv-4gtv041
台視閩南台,https://litv.zapi.us.kg/?id=4gtv-4gtv066
民視閩南台,https://litv.zapi.us.kg/?id=4gtv-4gtv002
民視第壹台,https://litv.zapi.us.kg/?id=4gtv-4gtv003
民視綜藝台,https://litv.zapi.us.kg/?id=4gtv-4gtv004
民視台灣台,https://litv.zapi.us.kg/?id=4gtv-4gtv001
民視台灣台,https://litv.zapi.us.kg/?id=4gtv-4gtv156
中視菁采台,https://litv.zapi.us.kg/?id=4gtv-4gtv064
tvbs精采台,https://litv.zapi.us.kg/?id=4gtv-4gtv067
tvbs歡樂台,https://litv.zapi.us.kg/?id=4gtv-4gtv068
tvbs閩南台,https://litv.zapi.us.kg/?id=4gtv-4gtv073
八大精彩台,https://litv.zapi.us.kg/?id=4gtv-4gtv034
龍華卡通台,https://litv.zapi.us.kg/?id=litv-longturn01
龍華電影台,https://litv.zapi.us.kg/?id=litv-longturn03
龍華日韓台,https://litv.zapi.us.kg/?id=litv-longturn11
龍華偶像台,https://litv.zapi.us.kg/?id=litv-longturn12
龍華經典台,https://litv.zapi.us.kg/?id=litv-longturn21
龍華戲劇台,https://litv.zapi.us.kg/?id=litv-longturn18
愛爾達娛樂,https://litv.zapi.us.kg/?id=4gtv-4gtv070
台灣戲劇台,https://litv.zapi.us.kg/?id=litv-longturn22
靖洋戲劇台,https://litv.zapi.us.kg/?id=4gtv-4gtv045
靖洋卡通台,https://litv.zapi.us.kg/?id=4gtv-4gtv057
靖天戲劇台,https://litv.zapi.us.kg/?id=4gtv-4gtv058
靖天卡通台,https://litv.zapi.us.kg/?id=4gtv-4gtv044
靖天資訊台,https://litv.zapi.us.kg/?id=4gtv-4gtv065
靖天映畫台,https://litv.zapi.us.kg/?id=4gtv-4gtv055
靖天綜合台,https://litv.zapi.us.kg/?id=4gtv-4gtv046
靖天日本台,https://litv.zapi.us.kg/?id=4gtv-4gtv047
靖天電影台,https://litv.zapi.us.kg/?id=4gtv-4gtv061
靖天育樂台,https://litv.zapi.us.kg/?id=4gtv-4gtv062
靖天國際台,https://litv.zapi.us.kg/?id=4gtv-4gtv063
采昌影劇台,https://litv.zapi.us.kg/?id=4gtv-4gtv049
公視戲劇台,https://litv.zapi.us.kg/?id=4gtv-4gtv042
台視財經台,https://litv.zapi.us.kg/?id=4gtv-4gtv056
客家電視台,https://litv.zapi.us.kg/?id=4gtv-4gtv043
非凡商業台,https://litv.zapi.us.kg/?id=4gtv-4gtv048
古典音樂台,https://litv.zapi.us.kg/?id=4gtv-4gtv059
好消息壹台,https://litv.zapi.us.kg/?id=litv-ftv16
好消息貳台,https://litv.zapi.us.kg/?id=litv-ftv17
博斯魅力台,https://litv.zapi.us.kg/?id=litv-longturn04
博斯高球壹,https://litv.zapi.us.kg/?id=litv-longturn05
博斯高球貳,https://litv.zapi.us.kg/?id=litv-longturn06
博斯運動壹,https://litv.zapi.us.kg/?id=litv-longturn07
博斯運動貳,https://litv.zapi.us.kg/?id=litv-longturn08
博斯網球台,https://litv.zapi.us.kg/?id=litv-longturn09
博斯無限壹,https://litv.zapi.us.kg/?id=litv-longturn10
博斯無限貳,https://litv.zapi.us.kg/?id=litv-longturn13
亞洲旅遊台,https://litv.zapi.us.kg/?id=litv-longturn17
生活英語台,https://litv.zapi.us.kg/?id=litv-longturn20
影迷數位台,https://litv.zapi.us.kg/?id=4gtv-4gtv011
華仁紀實台,https://litv.zapi.us.kg/?id=4gtv-4gtv013
達文西頻道,https://litv.zapi.us.kg/?id=4gtv-4gtv018
amc電影台,https://litv.zapi.us.kg/?id=4gtv-4gtv017
CAT電影台,https://litv.zapi.us.kg/?id=4gtv-4gtv076
TRA體育台,https://litv.zapi.us.kg/?id=4gtv-4gtv077
Smart頻道,https://litv.zapi.us.kg/?id=litv-longturn19
GLo-Bet台,https://litv.zapi.us.kg/?id=4gtv-4gtv016
Ginx-TV台,https://litv.zapi.us.kg/?id=4gtv-4gtv053

港澳二线,#genre#
華視,http://211.72.65.236:8503/.m3u8
TVBS歡樂,http://211.72.65.236:8532/.m3u8
博斯運動1,http://211.72.65.236:8587/.m3u8
三立都會,http://211.72.65.236:8522/.m3u8
人間衛視,http://211.72.65.236:8506/.m3u8
中天娛樂,http://211.72.65.236:8527/.m3u8
地理野生,http://211.72.65.236:8509/.m3u8
龍華卡通,http://211.72.65.236:8517/.m3u8
龍華偶像,http://211.72.65.236:8536/.m3u8
龍華日韓,http://211.72.65.236:8535/.m3u8
龍華戲劇,http://211.72.65.236:8534/.m3u8
龍華電影,http://211.72.65.236:8581/.m3u8
緯來育樂,http://211.72.65.236:8584/.m3u8
GOODTV好消息,http://211.72.65.236:8508/.m3u8
TCL,http://211.72.65.236:8511/.m3u8
衛視西片,http://211.72.65.236:8583/.m3u8
東森超視,http://211.72.65.236:8525/.m3u8
東森幼幼,http://211.72.65.236:8515/.m3u8
東森,http://211.72.65.236:8524/.m3u8
緯來戲劇,http://211.72.65.236:8533/.m3u8
非凡商業,http://211.72.65.236:8545/.m3u8
八大戲劇,http://211.72.65.236:8531/.m3u8
湖南衛視,http://211.72.65.236:8573/.m3u8
八大,http://211.72.65.236:8520/.m3u8
八大第壹,http://211.72.65.236:8519/.m3u8
亞洲旅遊,http://211.72.65.236:8513/.m3u8
STARWORD,http://211.72.65.236:8561/.m3u8
民視,http://211.72.65.236:8504/.m3u8
YAIWAN,http://211.72.65.236:8538/.m3u8
公視,http://211.72.65.236:8505/.m3u8
大愛,http://211.72.65.236:8507/.m3u8
HBO,http://211.72.65.236:8580/.m3u8
AXN,http://211.72.65.236:8582/.m3u8



港台三线,#genre#
凤凰资讯,mitv://135.148.104.228:19806/3f7b6ed02526445e89ce536992d04ef5
凤凰香港,mitv://135.148.104.228:19806/51ed8623722a469f8caa15a0e12a6761
TVB Plus,mitv://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
无线新闻,mitv://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
翡翠备,mitv://147.135.39.171:9906/66430d4f000d5d62b0b20b3f5bac56f2
无线新闻,mitv://135.148.104.228:19806/132be793de424970abd09ef9fe09db07
明珠,mitv://135.148.104.228:19806/6ea5ab8d22f04024b3fac9bfb2b243aa
翡翠台,mitv://135.148.104.228:19806/2c1ef45c2c174f5c8df4d049e1cbccfd
香港国际财经,mitv://135.148.104.228:19806/b6594fa379204fc5b11ba4bc3fe7d932
now新闻,mitv://135.148.104.228:19806/b9ba3f0b06b14fe69ac2cbf51c77d816
港31,mitv://135.148.104.228:19806/c7cd517a9e5b44a9b6037c90f998627f
港32,mitv://135.148.104.228:19806/8ef4a2b7bac54aba8b17dfd2071df91f
HOY TV,mitv://135.148.104.228:19806/532d47eca340456a814ba21cc5e68a52
TVB Plus,mitv://135.148.104.228:19806/faf51cf453a84400be019b14939e49f6
TVB娱乐新闻,mitv://135.148.104.228:19806/e77d39049c07479ab0ff57800c6e5b06
PopC,mitv://135.148.104.228:19806/3ae0f859370b4f17baec42495be6f043
ViuTVsix,mitv://135.148.104.228:19806/b6f920891ad9473ca6f839df7616f580
ViuTV,mitv://135.148.104.228:19806/956aa1340cd5439689da84cff7a5eaae
TVB星河,mitv://135.148.104.228:19806/e94f4c244af8464fb06eff4c9da250a6
TVB星河,mitv://135.148.104.228:19806/afcbb73766d64754bd8d35fc330aae1c
澳门-MACAU,mitv://135.148.104.228:19806/b08e564af8cf49e2a0fadaf4978a04cf
澳门莲花,mitv://135.148.104.228:19806/cd6e7bcddc7c4e6ea2e6d7b6dfa03ae8
千禧经典,mitv://135.148.104.228:19806/b3069418cdff4c69bb544e4b1ff04d56
美亚电影,mitv://135.148.104.228:19806/81ea49b841454e1c901ac507f231a581
香港财经,mitv://135.148.104.228:19806/bddf0c6b88474142a2cab7219a93af54
黄金翡翠,mitv://135.148.104.228:19806/1444d681fb1b44d4a20ff001c2bb2f7c
